1818,Frogn,1	
1818,Froland,1	
1818,Frosta,2	
1818,Furns Hedemarken,1	
1818,Fusa,3	
1818,Fuse,1	
1818,Fyresdal,1	
1818,Giske,1	
1818,Gjøvik,2	
1818,Gjerdrum,1	
1818,Gloppen,2	
1818,Gol,3	
1818,Gran,1	
1818,Grimstad,2	
1818,Grong,3	
1818,Gudbrandsdalen Bygd Ukjendt,1	
1818,Gudbrandsdalen,1	
1818,Gulen,3	
1818,Hadsel,2	
1818,Halden,2	
1818,Halsn,1	
1818,Hamarøy,1	
1818,Harstad,3	
1818,Haugesund,1	
1818,Hemsedal,1	
1818,Hitra,2	
1818,Hitter,1	
1818,Hjartdal,1	
1818,Hjelmeland,1	
1818,Hole,1	
1818,Holtålen,4	
1818,Hornindal,1	
1818,Horten,1	
1818,Hvaler,1	
1818,Hvarnes,1	
1818,Hyllestad,2	
1818,Ibestad,2	
1818,Inderøy,2	
1818,Inderen,3	
1818,Indre Fosen,4	
1818,Iveland,1	
1818,Jølster,3	
1818,Jellevari,1	
1818,Jondal,1	
1818,Karmøy,1	
1818,Kinservik,1	
1818,Kirkeb,1	
1818,Klep,1	
1818,Kongsberg,4	
1818,Kongsvinger,5	
1818,Kragerø,2	
1818,Kristiansand,1	
1818,Kvinesdal,3	
1818,Kvinnherad,3	
1818,Kviteseid,1	
1818,Lærdal,1	
1818,Land,1	
1818,Larvik,4	
1818,Leikanger,2	
1818,Leka,1	
1818,Levanger,2	
1818,Lier,2	
1818,Lierne,3	
1818,Lillehammer,2	
1818,Lindås,3	
1818,Liten,1	
1818,Lom,2	
1818,Lund,1	
1818,Luster,4	
1818,Lyngdal,1	
1818,Mallangen,1	
1818,Mandal,1	
1818,Mark,1	
1818,Marker,1	
1818,Masfjorden,1	
1818,Meløy,1	
1818,Meldal,1	
1818,Melhus,1	
1818,Meråker,1	
1818,Midtre Gauldal,4	
1818,Modum,2	
1818,Molde,4	
1818,N Odalen,1	
1818,N Undal,1	
1818,Nærøy,2	
1818,Nannestad,2	
1818,Naustdal,2	
1818,Nes (Akershus),2	
1818,Nesna,3	
1818,Nesne,1	
1818,Nesset,1	
1818,Nevlungham,1	
1818,Nord-Fron,1	
1818,Norddal,2	
1818,Notodden,2	
1818,Nr,1	
1818,Nsodden,1	
1818,Nter,1	
1818,Odda,6	
1818,Onarheim,1	
1818,Ons,1	
1818,Oppdal,5	
1818,Orkdal,2	
1818,Os (Hordaland),1	
1818,Oslo,6	
1818,Osterøy,4	
1818,Overhalden,2	
1818,Overhalla,1	
1818,Porsgrunn,3	
1818,Røyken,2	
1818,Radøy,2	
1818,Rakkestad,2	
1818,Rana,4	
1818,Rauma,2	
1818,Rennebu,3	
1818,Rennesøy,1	
1818,Ringebu,2	
1818,Ringerike,4	
1818,Ringsager,1	
1818,Ringsaker,3	
1818,Risør,1	
1818,Romsdalen,1	
1818,S Aurdal,1	
1818,S Land,2	
1818,Søndre Land,1	
1818,Sør-Aurdal,2	
1818,Sør-Odal,3	
1818,Sørum,1	
1818,Salangen,1	
1818,Samnanger,2	
1818,Sandefjord,3	
1818,Sandkedal,1	
1818,Sandnes,6	
1818,Sarpsborg,1	
1818,Sauda,1	
1818,Sauland,1	
1818,Sel,1	
1818,Seljord,1	
1818,Sell,1	
1818,Sigdal,2	
1818,Ski,1	
1818,Skien,2	
1818,Skjåk,2	
1818,Skodje,1	
1818,Slidre Valdres,1	
1818,Snåsa - Snåasen Tjielte,1	
1818,Sogndal,3	
1818,Solr,1	
