Risør,Farmer,653
Risør,Housewife,362
Risør,Maid,226
Roan,Maid,53
Roan,Farmer,178
Roan,Housewife,18
Roan,Fisher,406
Rollag,Housewife,11
Rollag,Maid,43
Rollag,Farmer,354
Rygge,Housewife,224
Rygge,Maid,80
Rygge,Farmer,397
Rygge,Fisher,51
Råde,Farmer,489
Råde,Maid,52
Råde,Housewife,40
Råde,Fisher,45
Rødøy,Farmer,259
Rødøy,Fisher,797
Rødøy,Maid,152
Rødøy,Housewife,66
Rømskog,Farmer,157
Rømskog,Maid,22
Røros,Farmer,816
Røros,Housewife,11
Røros,Fisher,3
Røros,Maid,229
Røyken,Maid,90
Røyken,Housewife,340
Røyken,Farmer,366
Røyken,Fisher,45
Salangen,Farmer,430
Salangen,Housewife,12
Salangen,Fisher,233
Salangen,Maid,91
Saltdal,Fisher,108
Saltdal,Housewife,47
Saltdal,Farmer,580
Saltdal,Maid,188
Samnanger,Maid,83
Samnanger,Farmer,540
Samnanger,Housewife,58
Samnanger,Fisher,28
Sande (Møre Og Romsdal),Farmer,1727
Sande (Møre Og Romsdal),Maid,386
Sande (Møre Og Romsdal),Housewife,240
Sande (Møre Og Romsdal),Fisher,2305
Sandefjord,Maid,574
Sandefjord,Farmer,2978
Sandefjord,Fisher,58
Sandefjord,Housewife,1268
Sandnes,Housewife,466
Sandnes,Fisher,430
Sandnes,Maid,285
Sandnes,Farmer,2609
Sandøy,Housewife,1
Sandøy,Farmer,89
Sandøy,Maid,34
Sandøy,Fisher,235
Sarpsborg,Farmer,2070
Sarpsborg,Fisher,62
Sarpsborg,Housewife,556
Sarpsborg,Maid,442
Sauda,Farmer,420
Sauda,Maid,27
Sauda,Fisher,10
Sauherad,Fisher,1
Sauherad,Housewife,7
Sauherad,Farmer,796
Sauherad,Maid,127
Sel,Housewife,3
Sel,Fisher,2
Sel,Farmer,409
Sel,Maid,33
Selbu,Fisher,5
Selbu,Maid,96
Selbu,Farmer,635
Selbu,Housewife,34
Selje,Farmer,472
Selje,Housewife,11
Selje,Maid,160
Selje,Fisher,600
Seljord,Farmer,624
Seljord,Maid,56
Seljord,Housewife,1
Sigdal,Housewife,6
Sigdal,Farmer,783
Sigdal,Maid,83
Sirdal,Maid,8
Sirdal,Fisher,1
Sirdal,Farmer,507
Skaun,Farmer,856
Skaun,Housewife,32
Skaun,Fisher,44
Skaun,Maid,87
Skedsmo,Farmer,357
Skedsmo,Maid,81
Skedsmo,Housewife,428
Ski,Housewife,310
Ski,Farmer,566
Ski,Maid,126
Skien,Housewife,613
Skien,Fisher,1
Skien,Farmer,1612
Skien,Maid,467
Skiptvet,Maid,55
Skiptvet,Housewife,47
Skiptvet,Farmer,631
Skjervøy,Maid,81
Skjervøy,Housewife,2
Skjervøy,Fisher,944
Skjervøy,Farmer,139
Skjåk,Housewife,17
Skjåk,Maid,66
Skjåk,Farmer,485
Skodje,Maid,104
Skodje,Farmer,331
Skodje,Housewife,3
Skodje,Fisher,41
Smøla,Maid,151
Smøla,Fisher,1031
Smøla,Housewife,29
Smøla,Farmer,175
Snåsa - Snåasen Tjielte,Farmer,636
Snåsa - Snåasen Tjielte,Fisher,6
Snåsa - Snåasen Tjielte,Maid,22
Snåsa - Snåasen Tjielte,Housewife,10
Sogndal,Maid,62
Sogndal,Farmer,765
Sogndal,Fisher,17
Sogndal,Housewife,13
Sokndal,Farmer,673
Sokndal,Fisher,242
Sokndal,Housewife,23
Sokndal,Maid,48
Solund,Maid,40
Solund,Farmer,135
Solund,Fisher,425
Songdalen,Farmer,293
Songdalen,Maid,1
Sortland,Farmer,453
Sortland,Fisher,669
Sortland,Maid,189
Sortland,Housewife,125
Spydeberg,Maid,40
Spydeberg,Housewife,7
Spydeberg,Farmer,367
Stange,Farmer,1352
Stange,Maid,170
Stange,Housewife,238
Stavanger,Maid,821
Stavanger,Fisher,259
Stavanger,Farmer,1295
Stavanger,Housewife,2551
Steigen,Farmer,425
Steigen,Maid,204
Steigen,Housewife,43
Steigen,Fisher,1074
Steinkjer,Farmer,3294
Steinkjer,Fisher,148
Steinkjer,Maid,460
Steinkjer,Housewife,303
Stjørdal,Maid,274
Stjørdal,Housewife,91
Stjørdal,Fisher,52
Stjørdal,Farmer,1947
Stor-Elvdal,Housewife,170
Stor-Elvdal,Farmer,338
Stor-Elvdal,Fisher,4
Stor-Elvdal,Maid,99
Stord,Fisher,39
Stord,Maid,79
Stord,Farmer,286
Stord,Housewife,275
Stordal,Fisher,8
Stordal,Farmer,281
Stordal,Maid,34
Strand,Fisher,227
Strand,Housewife,41
Strand,Maid,28
Strand,Farmer,620
Stranda,Farmer,785
Stranda,Housewife,20
Stranda,Maid,96
Stranda,Fisher,13
